tenure,TotalCharges,SeniorCitizen,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Electronic check,OnlineSecurity_Yes,PaperlessBilling,Churn
52,4631.7,0,0,0,1,0,0,0,1,0
18,401.95,0,0,0,0,1,0,0,1,0
59,1534.05,0,0,1,0,1,0,0,0,0
60,1093.0,0,0,1,0,1,0,0,0,0
7,701.3,0,0,0,1,0,1,0,1,0
59,1980.3,0,1,0,0,0,0,1,0,0
46,2893.4,0,0,1,0,0,0,1,1,0
5,262.3,0,0,0,0,0,1,0,1,0
59,3886.85,1,0,1,0,0,0,1,1,0
70,5917.55,0,0,1,0,0,0,0,1,0
14,914.0,0,0,0,1,0,0,0,1,1
44,2139.1,0,0,0,0,0,0,0,1,0
64,5948.7,0,0,1,1,0,0,1,1,0
58,3624.35,0,0,1,0,0,0,1,0,0
46,4753.85,1,1,0,1,0,1,0,0,0
58,5780.7,1,0,0,1,0,1,0,1,0
72,6869.7,0,0,1,1,0,0,0,1,0
30,1172.95,1,0,0,0,0,1,0,1,1
11,662.95,1,0,0,0,0,0,1,0,0
34,1765.95,1,0,0,0,0,1,0,1,0
54,2431.95,0,0,1,0,0,0,1,0,0
3,155.35,0,0,0,0,0,1,0,1,1
72,1859.2,0,0,1,0,1,0,0,0,0
40,3303.05,0,0,0,1,0,1,0,1,1
2,134.35,0,0,0,0,0,0,0,0,1
54,3409.1,0,0,1,0,0,0,0,0,0
14,709.5,0,0,0,0,0,0,1,0,0
1,70.5,0,0,0,1,0,1,0,0,1
10,953.45,0,0,0,1,0,1,0,1,1
1,50.15,0,0,0,0,0,1,1,0,0
1,19.75,0,0,0,0,1,0,0,0,1
56,3665.55,0,1,0,0,0,0,1,1,0
68,5515.8,0,0,1,0,0,0,1,1,0
14,272.0,0,1,0,0,1,0,0,1,0
68,6668.0,0,0,1,1,0,1,1,1,0
55,4052.4,1,0,0,1,0,1,0,1,0
16,664.4,0,0,0,0,0,1,1,1,0
9,718.55,1,0,0,1,0,1,0,1,0
14,937.6,0,0,0,0,0,1,1,1,1
58,5812.6,1,0,0,1,0,1,0,1,1
53,2546.85,0,0,0,0,0,0,1,1,0
70,6944.5,0,0,1,1,0,0,1,1,0
14,1346.3,1,0,0,1,0,1,0,1,0
22,1544.05,0,1,0,0,0,0,1,1,1
10,765.15,0,0,0,1,0,0,1,1,0
29,692.55,0,0,1,0,1,0,0,0,0
1,69.6,0,0,0,1,0,1,0,1,1
49,4059.35,0,1,0,0,0,1,1,0,1
68,6851.65,1,0,0,1,0,1,0,1,1
1,78.05,0,0,0,1,0,1,0,0,1
30,1187.05,0,1,0,0,0,0,0,1,0
72,5401.9,0,0,1,0,0,0,1,0,0
10,247.0,0,0,0,0,1,0,0,1,0
7,520.0,0,0,0,1,0,1,0,0,1
9,706.6,0,0,0,1,0,1,0,1,1
1,49.9,0,0,0,0,0,0,1,0,0
20,1370.35,0,0,0,0,0,0,0,1,0
1,20.25,0,0,0,0,1,0,0,1,0
29,2215.25,0,0,0,1,0,0,0,1,0
1,74.0,0,0,0,1,0,1,0,0,0
3,214.4,0,0,0,1,0,0,1,1,0
20,1871.15,0,0,0,1,0,0,1,1,0
64,6171.2,0,0,0,1,0,0,0,1,0
1,20.2,0,0,0,0,1,0,0,1,1
6,161.45,0,0,0,0,0,0,1,0,0
50,1013.2,0,0,1,0,1,1,0,0,0
6,336.7,0,0,0,0,0,0,1,1,0
7,333.65,0,0,0,0,0,1,0,0,0
72,6511.8,0,0,1,1,0,0,0,1,0
8,393.45,0,0,0,0,0,0,0,1,0
67,7009.5,0,0,1,1,0,0,1,0,0
24,2264.05,1,0,0,1,0,1,0,1,1
72,6921.7,0,0,1,1,0,0,1,1,0
33,600.25,0,1,0,0,1,0,0,1,0
2,56.35,0,0,0,0,0,1,0,1,1
70,4664.15,0,0,1,0,0,0,1,0,0
22,1441.8,0,1,0,0,0,0,0,0,0
59,5623.7,0,0,0,1,0,0,1,1,0
36,695.85,0,1,0,0,1,0,0,1,0
51,1028.75,0,0,1,0,1,0,0,0,0
53,4155.95,0,1,0,0,0,0,1,0,0
20,395.6,0,1,0,0,1,0,0,0,0
63,6330.4,0,0,1,1,0,0,1,0,0
40,2971.7,0,0,0,1,0,0,0,0,0
35,638.0,0,1,0,0,1,0,0,1,0
26,2034.25,0,1,0,1,0,0,0,0,0
27,2510.2,1,0,0,1,0,1,0,1,1
53,3419.5,0,1,0,0,0,0,1,0,0
34,2427.35,1,0,0,1,0,0,0,0,0
19,1760.25,1,0,0,1,0,1,0,1,0
43,3551.65,0,0,0,1,0,0,1,1,0
6,122.9,0,0,0,0,1,0,0,0,0
56,1424.2,0,0,1,0,1,0,0,1,0
57,2111.45,0,0,0,0,0,1,0,1,1
34,2909.95,0,0,0,1,0,0,0,1,0
10,374.0,0,0,0,0,0,1,0,0,0
1,20.25,0,0,0,0,1,0,0,1,1
13,300.8,0,0,0,0,0,1,0,1,1
56,5581.05,0,0,0,1,0,1,0,0,0
55,5676.65,0,0,0,1,0,0,0,1,0
36,3379.25,0,0,1,0,0,0,1,1,0
47,942.95,0,1,0,0,1,0,0,0,0
12,232.4,0,0,0,0,1,0,0,1,0
1,85.45,0,0,0,1,0,1,0,1,1
24,2088.45,1,0,0,1,0,1,0,1,0
63,6137.0,0,1,0,1,0,0,0,0,1
35,1434.6,1,0,0,0,0,1,0,1,0
67,3870.0,0,1,0,0,0,0,1,0,0
25,2043.45,0,0,0,1,0,1,0,1,1
21,2215.0,0,0,0,1,0,0,1,0,0
13,842.25,0,0,0,0,0,0,1,0,0
35,2576.2,0,0,0,1,0,1,0,1,1
71,1901.0,1,0,1,0,1,0,0,0,0
29,601.6,0,0,0,0,1,0,0,0,0
71,3515.25,0,0,1,0,0,1,0,0,1
7,605.45,1,0,0,1,0,1,0,1,0
57,3094.05,1,0,0,0,0,1,0,1,0
65,4929.55,0,0,1,0,0,0,1,0,0
27,595.05,0,1,0,0,1,0,0,0,0
6,469.8,0,0,0,1,0,1,0,1,1
72,8436.25,1,0,1,1,0,0,1,1,0
1,19.75,0,0,0,0,1,0,0,1,0
11,492.0,0,0,0,0,0,0,0,0,0
39,987.95,0,0,1,0,1,0,0,0,0
59,5496.9,1,0,0,1,0,1,1,1,0
26,1908.35,0,1,0,0,0,0,1,0,0
2,107.1,1,0,0,0,0,0,0,0,0
72,4575.35,0,0,1,0,0,0,1,0,0
65,4309.55,0,1,0,0,0,0,1,0,0
72,7922.75,0,0,1,1,0,0,0,0,0
6,522.35,0,0,0,1,0,0,0,1,0
32,587.7,1,1,0,0,1,0,0,0,0
50,3876.2,0,1,0,0,0,0,0,0,0
61,3778.85,0,0,1,0,0,0,1,1,0
15,1457.25,0,0,0,1,0,1,0,1,1
72,8349.45,0,0,1,1,0,0,1,0,0
9,185.6,0,0,0,0,1,0,0,1,1
1,19.5,0,0,0,0,1,0,0,0,0
12,1066.9,0,0,0,1,0,1,0,1,0
37,973.55,0,0,0,0,0,0,0,0,1
61,1226.45,0,1,0,0,1,0,0,0,0
18,342.3,0,1,0,0,1,0,0,0,0
21,985.05,0,0,0,0,0,0,0,0,0
68,3948.45,0,0,1,0,0,0,1,1,0
12,828.05,1,0,0,1,0,0,0,1,0
2,41.85,1,0,0,0,0,1,0,0,1
62,6164.7,0,0,0,1,0,1,0,1,0
29,2862.75,1,0,0,1,0,1,0,0,1
1,33.6,0,0,0,0,0,0,0,0,0
5,343.95,1,0,0,1,0,0,0,1,1
1,20.7,0,0,0,0,1,1,0,0,0
62,6590.5,0,0,1,1,0,1,0,1,0
36,717.95,0,0,1,0,1,0,0,0,0
28,2890.65,1,0,0,1,0,1,0,1,1
69,4885.85,0,1,0,0,0,0,1,0,0
11,1222.05,0,0,0,1,0,0,1,1,1
63,6871.7,0,0,0,1,0,1,0,1,0
23,405.6,0,1,0,0,1,0,0,0,0
10,208.25,0,0,0,0,1,0,0,0,0
71,1801.9,0,0,1,0,1,0,0,1,0
45,3062.45,1,0,0,0,0,1,1,1,0
70,1764.75,0,0,1,0,1,0,0,0,0
22,1816.75,0,0,0,1,0,1,0,1,0
52,1255.1,0,0,1,0,1,0,0,0,0
55,5743.05,0,1,0,1,0,1,0,1,1
65,3921.1,0,0,1,0,0,0,1,0,0
72,1463.45,0,0,1,0,1,0,0,0,0
10,189.45,0,1,0,0,1,0,0,0,0
7,96.8,0,1,0,0,1,0,0,0,0
5,408.5,1,0,0,1,0,1,0,1,0
24,1846.65,0,0,1,0,0,0,1,0,0
72,8456.75,0,0,1,1,0,0,1,1,0
21,1011.5,0,0,0,0,0,0,1,1,0
69,4263.4,0,1,0,0,0,0,0,1,0
44,2549.1,0,0,0,0,0,0,0,1,0
61,3965.05,1,1,0,0,0,1,0,1,0
24,2496.7,1,0,0,1,0,0,0,1,1
1,90.6,0,0,0,1,0,1,0,0,1
6,288.05,0,0,0,0,0,0,0,1,1
4,368.1,0,0,0,1,0,1,0,1,1
72,7840.6,0,0,1,1,0,1,0,1,0
72,6632.75,0,0,1,0,0,0,1,0,0
14,1013.35,1,0,0,1,0,1,0,1,0
7,152.95,0,0,0,0,1,0,0,1,0
48,3772.65,0,1,0,1,0,1,0,0,0
55,1026.35,0,1,0,0,1,0,0,0,0
1,19.3,0,0,0,0,1,0,0,0,0
45,5031.85,0,1,0,1,0,0,1,0,0
3,220.4,0,0,0,1,0,0,0,1,0
71,1416.5,0,0,1,0,1,0,0,0,0
8,158.35,0,0,0,0,1,0,0,0,0
3,256.6,0,0,0,1,0,1,0,1,1
69,5542.55,0,0,1,0,0,0,1,0,0
1,68.5,0,0,0,1,0,1,0,1,1
72,8443.7,1,0,1,1,0,0,1,1,0
11,791.75,0,0,0,1,0,1,1,1,1
71,5708.2,0,0,1,0,0,0,1,0,0
1,69.95,0,0,0,1,0,0,0,1,1
33,2016.3,0,0,1,0,0,0,1,0,0
16,326.65,0,1,0,0,1,0,0,0,0
56,5471.75,1,1,0,1,0,1,1,0,0
1,19.95,0,0,0,0,1,0,0,0,0
5,346.4,0,0,0,0,0,1,0,1,1
57,1061.6,0,1,0,0,1,0,0,0,0
56,1971.5,0,1,0,0,0,0,0,1,0
8,773.65,0,0,0,1,0,1,0,1,1
22,1422.05,0,0,0,0,0,0,1,0,1
1,19.75,0,0,0,0,1,0,0,0,0
40,2460.35,0,0,0,0,0,0,1,1,0
46,856.5,0,0,1,0,1,0,0,0,0
63,1275.85,0,0,1,0,1,0,0,0,0
68,7467.5,0,0,1,1,0,1,1,1,0
69,7261.75,0,0,1,1,0,0,1,1,0
56,5116.6,0,0,0,1,0,1,0,0,0
10,660.05,0,1,0,0,0,0,0,1,0
63,6590.8,0,1,0,1,0,0,1,0,0
24,1208.15,0,0,1,0,0,0,1,1,0
19,1033.9,0,0,0,0,0,0,0,1,0
22,1885.15,0,0,0,1,0,1,0,1,0
29,2467.1,0,0,0,1,0,1,1,1,1
13,989.45,0,1,0,0,0,0,0,1,1
70,2006.95,0,0,1,0,1,0,0,1,0
49,5025.0,0,0,0,1,0,1,0,0,0
43,4830.25,1,1,0,1,0,0,1,1,1
3,59.75,0,0,0,0,1,0,0,1,1
42,3088.25,0,1,0,0,0,1,0,0,0
57,3134.7,0,1,0,0,0,0,0,1,0
2,94.55,1,0,0,0,0,0,1,0,1
72,8312.4,0,0,1,1,0,0,1,1,0
46,4863.85,1,0,0,1,0,1,0,1,0
66,6871.9,1,0,0,1,0,0,0,1,1
62,6529.25,0,1,0,1,0,1,1,0,1
72,6637.9,0,0,1,0,0,0,1,1,0
35,3165.6,0,1,0,1,0,1,0,1,0
17,1454.15,0,0,0,1,0,0,1,0,1
72,6786.1,0,0,1,0,0,1,1,1,0
28,543.0,0,1,0,0,1,0,0,0,0
56,1327.15,0,0,1,0,1,0,0,1,1
31,2404.15,0,0,0,1,0,0,0,1,1
45,867.3,0,1,0,0,1,0,0,0,0
1,25.75,0,0,0,0,1,0,0,1,0
2,114.7,0,0,0,0,0,0,0,1,1
6,109.5,0,0,0,0,1,0,0,1,0
48,4692.95,0,1,0,1,0,1,0,1,0
25,546.85,0,0,0,0,1,0,0,1,0
64,1274.05,0,0,1,0,1,0,0,1,0
50,1782.4,0,0,0,0,0,0,1,1,0
52,5301.1,0,1,0,1,0,0,0,0,0
4,280.35,1,0,0,1,0,1,0,1,0
32,2897.95,1,0,0,1,0,1,0,0,0
45,3371.0,0,0,1,0,0,0,1,0,0
9,801.3,0,0,0,1,0,1,1,1,0
66,6975.25,1,1,0,1,0,0,0,1,1
3,257.05,0,0,0,1,0,1,0,0,1
54,1079.45,0,0,1,0,1,0,0,0,0
1,40.1,0,0,0,0,0,1,0,0,1
64,6997.3,0,0,1,1,0,0,1,0,0
31,2217.15,1,0,0,1,0,1,0,1,1
14,1129.1,0,0,0,1,0,0,0,1,1
12,979.05,0,1,0,1,0,0,1,1,0
67,4119.4,1,1,0,0,0,0,1,1,0
35,2568.55,0,0,0,0,0,1,1,0,1
45,3349.1,0,0,1,0,0,0,1,0,0
10,492.1,0,0,0,0,0,0,0,0,0
29,1718.95,1,0,0,0,0,0,1,1,0
24,605.25,0,1,0,0,1,0,0,0,0
66,1344.5,0,0,1,0,1,0,0,1,0
51,4267.15,0,1,0,1,0,0,1,0,0
45,1121.05,0,0,1,0,1,0,0,0,0
49,918.7,0,1,0,0,1,0,0,0,0
29,521.8,0,0,1,0,1,0,0,1,0
40,4469.1,0,0,0,1,0,0,1,1,0
37,3580.3,1,0,0,1,0,1,0,1,1
25,1729.35,0,0,0,1,0,1,0,0,0
22,1073.3,0,0,0,0,0,1,0,1,0
72,4566.5,0,0,1,0,0,0,1,1,0
7,293.3,0,0,0,0,0,0,0,1,1
33,2603.1,0,0,1,0,0,0,0,0,0
23,1783.75,0,0,0,1,0,0,0,1,0
24,2440.15,1,0,0,1,0,1,0,1,1
1,79.55,0,0,0,1,0,1,0,0,1
69,6322.1,0,0,1,0,0,0,1,0,0
3,57.4,0,1,0,0,1,0,0,1,0
56,4284.65,0,1,0,0,0,0,0,1,0
65,7138.65,0,1,0,1,0,0,1,1,0
71,1539.75,0,1,0,0,1,1,0,0,0
14,1058.1,1,0,0,1,0,0,0,1,0
2,123.8,0,0,0,1,0,1,0,1,0
32,2781.85,0,1,0,1,0,1,0,0,1
40,2731.0,0,0,0,0,0,1,1,0,0
1,20.75,0,0,0,0,1,0,0,0,0
1,89.1,0,0,0,1,0,1,0,1,1
7,497.3,0,0,0,1,0,0,0,1,0
15,711.15,0,0,0,0,0,1,0,1,0
17,1607.2,0,0,0,1,0,1,1,0,1
19,1490.95,0,0,0,1,0,1,0,1,1
71,1898.1,0,0,1,0,1,0,0,0,0
54,3273.95,0,0,1,0,0,0,1,0,0
31,2929.75,0,0,0,1,0,0,1,1,0
11,838.7,0,0,0,1,0,1,1,0,0
18,1443.65,1,0,0,1,0,1,0,1,0
72,7746.7,1,0,1,1,0,0,1,1,0
71,6951.15,1,0,0,1,0,0,0,1,0
5,214.75,1,0,0,0,0,0,0,0,0
38,2669.45,0,1,0,0,0,0,0,0,0
5,235.2,0,0,0,0,0,0,0,1,0
2,92.65,1,0,0,0,0,1,0,1,1
52,3103.25,1,0,1,0,0,0,1,0,0
8,606.25,1,0,0,1,0,1,0,1,1
68,5330.2,0,0,1,0,0,1,0,1,0
69,1403.1,0,1,0,0,1,0,0,1,0
42,2727.8,0,0,0,0,0,0,1,1,0
50,5038.45,0,0,1,1,0,0,0,1,0
1,19.1,0,0,0,0,1,0,0,1,1
1,80.3,1,0,0,1,0,1,1,1,1
33,1462.6,0,0,0,0,0,0,0,1,0
7,150.6,0,0,0,0,1,0,0,0,0
64,5960.5,0,0,0,1,0,1,1,1,0
1,74.9,0,0,0,1,0,1,0,1,1
59,1192.3,0,0,1,0,1,0,0,1,0
6,314.55,0,0,0,0,0,1,0,0,0
3,56.0,0,0,0,0,1,0,0,0,0
15,330.8,0,0,0,0,1,0,0,0,0
13,877.35,0,1,0,0,0,1,0,1,0
23,2249.1,0,0,0,1,0,0,0,1,0
31,2807.65,1,0,0,1,0,1,1,0,0
29,1696.2,0,1,0,0,0,1,1,1,0
49,1032.05,0,1,0,0,1,0,0,0,0
56,4902.8,0,0,0,1,0,0,0,1,0
63,4995.35,0,0,1,0,0,0,1,1,0
63,5034.05,0,0,1,0,0,0,0,0,0
24,1857.75,1,0,0,1,0,1,1,1,0
36,1992.85,1,1,0,0,0,0,0,0,0
9,751.65,1,0,0,1,0,1,0,1,1
3,66.95,0,0,0,0,0,1,0,0,1
21,1714.95,0,1,0,0,0,0,1,0,0
13,343.6,0,1,0,0,1,0,0,0,0
1,20.15,0,0,0,0,1,0,0,1,0
25,520.1,0,1,0,0,1,0,0,0,0
71,1387.45,0,0,1,0,1,0,0,1,0
66,7383.7,0,1,0,1,0,0,1,1,0
45,4483.95,0,1,0,1,0,1,1,1,0
22,1706.45,0,0,0,1,0,0,0,1,0
67,1327.4,0,1,0,0,1,0,0,1,0
68,5974.3,0,0,1,1,0,0,0,1,0
0,0.0,0,0,1,0,1,0,0,0,0
49,4515.85,1,0,0,1,0,0,0,1,1
4,179.85,1,0,0,0,0,0,0,0,0
63,5040.2,0,1,0,0,0,0,1,0,0
2,165.0,0,0,0,1,0,0,0,0,1
21,422.7,0,1,0,0,1,0,0,1,0
55,3046.4,0,0,1,0,0,0,1,0,1
1,20.25,0,0,0,0,1,0,0,1,0
17,358.05,0,0,1,0,1,0,0,0,0
30,2936.25,0,0,0,1,0,0,1,1,0
22,1271.8,0,0,0,0,0,0,1,1,0
9,530.05,0,0,0,0,0,0,0,1,0
1,19.2,0,0,0,0,1,0,0,0,0
21,1808.7,0,0,0,1,0,1,0,1,1
19,1144.6,0,0,0,0,0,1,0,0,0
69,7446.9,0,0,0,1,0,1,0,1,1
1,25.1,1,0,0,0,0,1,0,1,1
72,7556.9,0,0,1,1,0,0,1,1,0
70,4858.7,0,0,1,0,0,0,1,0,0
66,6595.0,0,0,0,1,0,0,1,1,0
7,149.05,0,0,0,0,0,1,0,1,0
46,4972.1,1,0,0,1,0,1,1,1,0
39,1880.85,0,0,0,0,0,0,1,1,1
32,2045.55,0,0,0,0,0,0,0,0,0
24,2187.15,0,0,0,1,0,1,0,1,0
6,477.55,0,0,0,1,0,0,0,1,1
37,2976.95,0,0,0,0,0,0,1,1,0
8,178.7,0,0,0,0,1,0,0,0,0
72,5025.85,0,0,1,0,0,0,1,1,0
71,3353.4,1,0,1,0,0,0,1,0,0
16,1461.15,0,0,0,1,0,0,0,1,0
57,2782.4,0,0,0,0,0,0,1,1,0
66,1699.15,0,1,0,0,1,0,0,0,0
17,1496.9,1,0,0,1,0,1,0,1,1
21,452.2,0,0,0,0,1,0,0,0,0
66,4428.45,0,0,1,0,0,0,1,1,0
17,1322.55,0,0,0,0,0,0,0,1,0
1,70.45,0,0,0,1,0,0,0,1,1
58,3563.8,0,1,0,0,0,0,1,0,1
8,139.75,0,0,0,0,1,0,0,0,0
27,1927.3,0,1,0,0,0,0,1,0,0
34,3000.25,0,0,0,1,0,0,0,0,0
30,3021.3,0,1,0,1,0,0,0,1,0
33,2245.4,0,0,0,0,0,0,0,1,0
1,24.75,0,0,0,0,0,1,0,0,1
14,944.65,0,0,0,0,0,0,1,0,0
16,1264.2,0,1,0,1,0,0,0,1,0
49,4917.75,0,0,1,1,0,0,0,0,0
19,2012.7,0,0,0,1,0,1,0,0,1
70,5743.3,0,0,1,0,0,0,1,0,0
32,1864.65,0,0,0,0,0,0,1,0,0
18,1221.65,0,0,0,1,0,1,0,1,0
37,1390.85,0,0,1,0,0,0,1,1,0
4,302.35,0,0,0,1,0,1,0,1,0
16,1374.9,0,0,0,1,0,1,1,0,0
17,1336.9,0,0,0,1,0,0,0,1,0
19,1297.8,0,0,0,0,0,1,1,1,0
60,6067.4,0,0,1,1,0,0,0,0,0
51,1222.25,0,0,1,0,1,0,0,1,0
28,487.95,0,0,1,0,1,0,0,1,0
43,2548.55,0,0,1,0,0,1,0,1,0
42,835.5,0,0,1,0,1,1,0,0,0
3,242.05,0,0,0,1,0,1,0,1,1
1,44.75,0,0,0,0,0,0,0,0,0
3,63.75,0,0,0,0,1,0,0,0,1
63,6218.45,0,0,1,1,0,0,1,0,0
3,260.9,1,0,0,1,0,1,0,1,1
68,7320.9,0,0,0,1,0,1,1,1,0
30,2967.35,1,0,0,1,0,1,0,1,1
60,6333.8,0,0,1,1,0,1,0,0,0
15,939.7,0,0,0,0,0,0,0,1,1
45,4200.25,1,0,0,1,0,0,0,1,0
70,5950.2,0,0,1,0,0,0,1,0,0
10,1037.75,0,0,0,1,0,1,0,1,1
4,93.4,0,0,0,0,1,0,0,0,0
1,50.45,0,0,0,0,0,0,0,1,1
68,1614.9,0,0,1,0,1,0,0,1,0
22,1573.95,0,0,0,1,0,0,1,0,0
38,3624.3,0,0,0,1,0,1,0,1,1
1,100.25,0,0,0,1,0,0,0,1,1
18,1468.75,0,0,0,1,0,1,0,0,0
29,2607.6,0,0,0,1,0,1,0,1,0
16,1422.1,0,0,0,1,0,1,0,1,1
1,69.85,0,0,0,1,0,1,0,1,1
12,858.6,0,0,0,1,0,0,1,0,1
31,1523.4,0,1,0,0,0,1,0,1,0
4,324.3,0,0,0,1,0,1,0,1,1
48,3435.6,0,1,0,0,0,0,0,1,0
15,399.6,0,0,0,0,1,0,0,1,1
50,4549.45,0,1,0,1,0,0,1,1,0
7,322.5,0,0,0,0,0,0,0,1,0
41,3273.55,1,0,0,1,0,0,1,1,1
68,5375.15,0,0,1,1,0,0,1,0,0
26,2510.7,1,0,0,1,0,0,0,1,0
57,3090.05,0,0,1,0,0,0,0,0,0
3,61.05,0,0,0,0,1,1,0,0,0
1,20.9,0,0,0,0,1,0,0,0,1
19,955.6,0,1,0,0,0,0,1,1,0
3,140.4,0,0,0,0,0,1,0,1,0
59,1493.1,0,0,1,0,1,1,0,0,0
1,69.4,0,0,0,1,0,0,0,1,1
42,1626.05,0,0,0,0,0,0,1,1,0
7,541.15,0,0,0,1,0,1,0,1,1
67,1784.9,0,0,1,0,1,0,0,0,0
1,70.35,0,0,0,1,0,1,0,1,0
66,6075.9,0,0,1,0,0,0,1,0,0
61,5500.6,0,0,0,1,0,0,0,0,0
4,73.1,0,1,0,0,1,0,0,0,0
42,3229.4,1,0,0,1,0,0,1,1,1
64,3399.85,0,1,0,0,0,0,0,1,0
54,6431.05,1,1,0,1,0,0,1,1,0
1,19.75,0,0,0,0,1,0,0,1,0
54,1230.9,0,0,1,0,1,0,0,1,0
18,454.65,0,0,1,0,1,0,0,0,0
3,235.05,0,0,0,1,0,1,0,0,0
1,70.1,0,0,0,1,0,1,0,1,1
72,6595.9,0,0,1,0,0,0,1,0,0
60,5867.0,1,1,0,1,0,1,0,1,0
11,196.35,0,1,0,0,1,0,0,1,0
12,909.25,0,0,0,1,0,1,1,1,1
61,6449.15,0,1,0,1,0,0,0,0,0
39,762.45,0,0,1,0,1,0,0,0,0
55,5283.95,0,0,0,1,0,1,0,1,1
17,1617.5,0,0,0,1,0,1,1,1,1
37,785.75,0,1,0,0,1,0,0,0,0
72,1776.0,0,0,1,0,1,0,0,1,0
72,5396.25,1,0,1,0,0,0,0,0,0
8,574.5,0,0,0,0,0,0,1,0,0
22,400.3,0,0,0,0,1,0,0,0,0
1,84.3,0,0,0,1,0,1,0,0,1
38,2656.3,0,0,0,0,0,0,0,0,0
17,1445.95,0,1,0,0,0,1,0,0,0
70,5212.65,1,0,1,0,0,0,0,1,0
72,6440.25,1,0,1,0,0,0,1,0,1
28,2244.95,0,0,0,1,0,1,0,1,0
15,1130.0,0,0,0,1,0,0,0,1,0
72,6463.15,0,0,1,0,0,0,1,1,0
11,1131.2,1,0,0,1,0,1,0,1,1
8,585.95,1,0,0,1,0,1,0,1,1
57,6252.7,0,1,0,1,0,0,0,1,0
1,19.95,0,0,0,0,1,0,0,0,1
46,2062.15,0,0,0,0,0,1,1,0,0
30,587.1,0,1,0,0,1,0,0,0,0
10,720.45,1,0,0,1,0,1,1,0,0
23,2186.4,0,0,0,1,0,1,1,1,1
32,2979.3,0,0,0,1,0,0,1,1,0
13,956.65,0,0,0,1,0,0,1,1,0
39,3201.55,0,0,1,1,0,1,0,1,1
44,3973.2,0,0,0,1,0,0,0,1,0
9,447.9,1,0,0,0,0,0,0,0,0
67,1335.2,0,0,1,0,1,0,0,0,0
9,661.25,0,0,0,1,0,0,0,1,1
15,1111.85,0,0,0,1,0,1,0,1,1
71,7555.0,0,0,1,1,0,0,0,1,0
1,49.0,0,0,0,0,0,0,0,0,0
30,3046.15,0,0,0,1,0,1,0,1,1
1,69.35,0,0,0,1,0,1,0,1,1
17,836.35,0,0,0,0,0,0,0,1,0
3,272.2,0,0,0,1,0,1,0,0,1
67,5293.4,0,0,1,0,0,1,1,1,1
1,20.95,0,0,0,0,1,0,0,0,0
1,50.55,1,0,0,0,0,0,0,0,1
32,2570.0,1,0,0,1,0,0,0,0,0
41,798.2,0,1,0,0,1,0,0,0,0
1,80.55,0,0,0,1,0,1,0,1,1
1,44.15,0,0,0,0,0,0,0,0,0
12,916.9,0,0,0,1,0,1,0,1,1
62,6487.2,0,0,0,1,0,1,1,1,0
22,1855.65,0,0,0,1,0,0,0,1,1
17,1556.85,0,0,0,1,0,0,0,1,0
72,1988.05,0,0,1,0,1,0,0,1,0
56,5432.2,0,0,0,1,0,0,0,1,0
9,147.55,0,0,0,0,1,0,0,1,0
72,8424.9,0,0,1,1,0,0,1,1,0
20,2203.7,0,0,0,1,0,0,1,1,0
19,387.4,0,0,1,0,1,0,0,0,0
2,116.65,0,0,0,1,0,1,0,1,1
53,3045.75,0,1,0,0,0,0,0,0,0
27,2287.25,1,0,0,1,0,1,0,1,1
6,130.5,0,0,0,0,1,0,0,0,0
9,767.9,0,1,0,1,0,1,0,1,0
8,446.8,0,0,0,0,0,1,0,0,0
71,8100.25,0,0,1,1,0,0,1,0,0
10,830.7,0,0,0,1,0,0,0,1,1
1,20.0,0,0,0,0,1,0,0,0,1
71,4689.15,0,1,0,0,0,0,1,0,0
68,6754.35,0,1,0,1,0,1,0,1,0
34,3540.65,0,0,0,1,0,1,0,1,0
26,2184.6,0,1,0,1,0,1,0,1,0
22,1054.6,0,0,0,0,0,0,1,1,1
7,130.55,0,0,0,0,1,0,0,1,0
20,1540.35,0,0,0,1,0,0,0,1,0
60,6411.25,0,0,0,1,0,1,0,1,0
72,1432.55,0,0,1,0,1,1,0,0,0
72,7629.85,1,1,0,1,0,0,0,1,0
4,101.9,0,0,0,0,1,0,0,0,0
16,313.4,0,0,0,0,1,1,0,0,0
62,6312.9,1,1,0,1,0,1,1,1,0
10,629.55,0,0,0,0,0,0,0,1,0
31,2640.55,0,0,0,1,0,1,0,1,0
71,1372.45,0,0,1,0,1,0,0,0,0
58,1212.25,0,0,1,0,1,0,0,0,0
70,6237.05,0,0,1,0,0,0,1,1,0
71,6310.9,0,0,1,0,0,1,1,0,0
69,5031.0,1,0,1,0,0,0,1,0,0
1,85.05,1,0,0,1,0,1,0,1,1
72,8672.45,0,0,1,1,0,0,1,1,0
26,2196.45,0,0,0,1,0,0,0,0,0
33,3008.15,0,0,0,1,0,0,0,1,0
10,220.8,0,0,1,0,1,0,0,0,0
57,5779.6,1,0,1,1,0,0,1,0,0
10,222.65,0,0,0,0,1,1,0,1,0
39,914.6,0,1,0,0,1,0,0,1,0
11,246.3,0,0,0,0,1,0,0,0,0
21,2110.15,0,0,0,1,0,1,0,1,1
68,5560.0,0,0,1,0,0,0,0,0,0
18,1633.0,0,1,0,1,0,0,0,1,0
6,547.65,0,0,0,1,0,0,0,1,1
18,969.85,0,0,0,0,0,0,1,0,0
52,2610.65,0,1,0,0,0,0,0,1,0
